"V006","V007","V024","V025","V113","V116","V127","V128","V129","V460","H22","SPROV"
7,2016,33,1,31,23,34,31,31,1,0,3
7,2016,33,1,13,23,34,31,31,1,0,3
7,2016,33,1,12,12,21,31,31,1,1,3
7,2016,33,1,32,23,21,33,31,0,0,3
7,2016,33,1,12,12,31,31,31,1,0,3
7,2016,33,1,31,23,34,35,31,1,0,3
7,2016,33,1,31,31,21,33,31,1,0,3
7,2016,33,1,14,23,34,31,31,1,0,3
7,2016,33,1,11,12,33,31,31,0,0,3
7,2016,33,1,31,12,21,31,31,2,0,3
7,2016,33,1,31,12,21,31,31,2,0,3
7,2016,33,1,31,12,34,31,31,3,0,3
5,2016,33,2,32,23,11,13,12,0,0,3
5,2016,33,2,32,23,11,13,12,0,0,3
5,2016,33,2,42,31,11,13,12,1,0,3
5,2016,33,2,42,31,11,13,12,1,0,3
5,2016,33,2,42,23,31,23,31,1,0,3
5,2016,33,2,41,23,21,33,31,0,0,3
5,2016,33,2,42,23,11,23,12,1,0,3
5,2016,33,2,42,23,11,23,12,1,0,3
5,2016,33,2,31,23,31,31,31,1,0,3
5,2016,33,2,97,97,97,97,97,1,0,3
5,2016,33,2,43,23,11,13,31,1,0,3
5,2016,33,2,32,23,11,13,31,1,0,3
5,2016,33,2,32,23,34,13,12,1,0,3
5,2016,33,2,42,23,11,23,12,NA,1,3
7,2016,33,2,43,23,21,36,12,1,0,3
7,2016,33,2,43,31,21,12,12,1,0,3
7,2016,33,2,43,31,21,12,12,1,0,3
7,2016,33,2,43,31,21,12,12,1,NA,3
7,2016,33,2,43,31,23,12,12,2,0,3
7,2016,33,2,43,31,23,12,12,2,0,3
7,2016,33,2,43,31,23,12,12,1,0,3
7,2016,33,2,42,23,21,36,31,1,0,3
7,2016,33,2,42,23,21,36,31,1,0,3
7,2016,33,2,43,23,23,12,12,1,1,3
7,2016,33,2,43,23,23,12,12,1,0,3
7,2016,33,2,43,23,21,36,12,1,0,3
7,2016,33,2,43,31,11,35,12,0,1,3
5,2016,33,2,43,31,12,13,12,0,0,3
5,2016,33,2,42,31,23,23,31,1,0,3
5,2016,33,2,43,23,23,23,12,1,1,3
5,2016,33,2,43,23,23,23,12,1,0,3
5,2016,33,2,97,97,97,97,97,1,0,3
5,2016,33,2,43,23,11,23,12,0,0,3
5,2016,33,2,42,23,11,13,12,1,0,3
5,2016,33,2,42,23,11,13,12,1,0,3
5,2016,33,2,42,23,11,13,31,1,0,3
5,2016,33,2,42,31,11,23,12,2,0,3
5,2016,33,2,42,23,23,23,12,1,0,3
5,2016,33,2,42,23,23,35,12,1,0,3
5,2016,33,2,43,31,11,13,12,2,0,3
5,2016,33,2,43,31,11,13,12,2,0,3
5,2016,33,2,43,23,32,35,31,1,1,3
5,2016,33,2,42,23,11,23,12,1,0,3
5,2016,33,2,42,23,11,23,12,1,0,3
7,2016,33,2,32,31,23,13,12,1,0,3
7,2016,33,2,32,31,11,13,12,1,1,3
7,2016,33,2,32,31,23,13,12,1,NA,3
7,2016,33,2,32,31,23,13,12,1,0,3
7,2016,33,2,43,23,11,13,12,1,0,3
7,2016,33,2,32,31,23,21,12,1,0,3
7,2016,33,2,32,31,23,33,12,1,0,3
7,2016,33,2,43,31,11,13,12,1,NA,3
7,2016,33,2,32,31,11,13,12,1,0,3
7,2016,33,2,32,31,11,13,12,1,0,3
7,2016,33,2,32,23,34,33,12,1,0,3
7,2016,33,2,43,31,11,13,12,1,0,3
7,2016,33,2,43,31,11,13,12,1,0,3
7,2016,33,2,43,31,23,33,12,1,0,3
7,2016,33,2,43,31,23,33,12,1,0,3
7,2016,33,2,43,31,11,13,12,1,1,3
7,2016,33,2,43,31,23,21,12,1,0,3
7,2016,33,2,43,31,23,21,12,1,0,3
7,2016,33,2,31,31,23,33,12,1,0,3
7,2016,33,2,31,31,23,33,12,1,0,3
7,2016,33,2,42,31,23,13,12,1,0,3
7,2016,33,2,42,31,23,13,12,1,0,3
7,2016,33,2,43,31,34,13,12,2,0,3
7,2016,33,2,43,31,34,13,12,2,0,3
7,2016,33,2,43,31,23,33,12,1,1,3
7,2016,33,2,43,31,23,33,12,1,0,3
7,2016,33,2,43,31,23,33,12,1,0,3
7,2016,33,2,31,31,11,13,12,1,0,3
7,2016,33,2,31,23,23,33,12,1,0,3
6,2016,33,2,43,23,23,36,31,1,0,3
6,2016,33,2,43,23,11,13,12,1,0,3
6,2016,33,2,43,23,11,13,12,1,0,3
6,2016,33,2,43,23,11,12,31,1,1,3
6,2016,33,2,43,31,23,13,12,0,0,3
6,2016,33,2,43,23,23,13,12,2,0,3
6,2016,33,2,43,23,23,13,12,2,0,3
6,2016,33,2,43,23,21,12,12,NA,0,3
6,2016,33,2,43,23,23,12,12,NA,0,3
6,2016,33,2,43,23,21,12,12,1,0,3
6,2016,33,2,43,23,21,12,12,1,0,3
6,2016,33,2,43,23,21,21,12,1,0,3
6,2016,33,2,43,31,21,12,31,1,1,3
6,2016,33,2,43,31,21,12,31,1,0,3
6,2016,33,2,43,23,21,12,12,1,0,3
6,2016,33,2,43,23,23,36,31,1,0,3
6,2016,33,2,43,23,23,36,31,1,0,3
6,2016,33,2,43,23,23,12,12,2,0,3
6,2016,33,2,43,23,23,12,12,2,0,3
6,2016,33,2,43,23,22,12,12,1,0,3
6,2016,33,2,43,23,22,12,12,1,0,3
6,2016,33,2,43,23,22,12,12,1,0,3
6,2016,33,2,43,31,23,12,12,0,1,3
6,2016,33,2,43,31,23,12,12,0,0,3
6,2016,33,2,43,23,11,13,12,3,0,3
6,2016,33,2,43,23,11,13,12,3,0,3
6,2016,33,2,43,23,11,21,12,1,0,3
6,2016,33,2,43,31,23,13,12,1,0,3
6,2016,33,2,43,31,23,13,12,1,0,3
6,2016,33,2,43,23,11,13,31,2,0,3
6,2016,33,2,43,23,11,13,31,2,0,3
6,2016,33,2,43,23,11,13,31,2,0,3
5,2016,41,1,11,12,34,33,31,1,1,4
5,2016,41,1,11,23,34,37,31,NA,NA,4
5,2016,41,1,11,12,33,33,31,1,0,4
5,2016,41,1,11,12,34,31,31,1,1,4
5,2016,41,1,11,12,34,31,31,1,0,4
5,2016,41,1,11,22,34,33,31,1,0,4
5,2016,41,1,12,22,34,33,31,1,0,4
5,2016,41,1,11,23,34,37,31,1,1,4
5,2016,41,1,12,22,34,37,31,1,1,4
5,2016,41,1,14,31,34,37,31,1,0,4
5,2016,41,1,14,12,34,32,31,1,0,4
5,2016,41,1,14,22,34,37,31,1,1,4
5,2016,41,1,12,12,34,37,31,NA,1,4
5,2016,41,1,12,12,34,31,34,1,1,4
5,2016,41,1,31,23,34,31,12,1,0,4
5,2016,41,1,31,23,34,37,31,1,0,4
5,2016,41,1,31,23,34,37,12,1,0,4
5,2016,41,1,31,23,34,37,12,1,1,4
5,2016,41,1,31,23,11,37,12,1,1,4
5,2016,41,1,31,41,34,31,31,1,0,4
5,2016,41,1,31,23,34,37,12,NA,1,4
5,2016,41,1,41,31,34,26,21,1,1,4
5,2016,41,1,31,31,34,37,31,1,0,4
5,2016,41,1,32,12,34,31,21,0,0,4
5,2016,41,1,32,12,34,31,21,0,1,4
5,2016,41,1,31,23,34,31,31,1,0,4
5,2016,41,1,31,23,34,37,31,1,0,4
5,2016,41,1,32,23,34,37,31,1,0,4
5,2016,41,1,32,23,34,37,31,1,0,4
5,2016,41,1,31,41,34,31,35,1,0,4
5,2016,41,1,12,12,34,37,31,1,0,4
5,2016,41,1,12,13,34,37,31,1,0,4
5,2016,41,1,14,21,34,37,31,1,1,4
5,2016,41,1,14,23,34,37,31,1,0,4
5,2016,41,1,14,23,34,37,31,1,0,4
5,2016,41,1,14,23,34,37,31,1,0,4
5,2016,41,1,14,22,34,37,31,1,1,4
5,2016,41,1,11,12,34,31,31,1,1,4
5,2016,41,1,11,12,34,31,31,1,1,4
5,2016,41,1,14,23,34,37,31,1,1,4
5,2016,41,1,14,31,11,37,31,1,0,4
5,2016,41,1,14,31,11,37,31,1,1,4
5,2016,41,1,14,31,34,37,31,1,1,4
5,2016,41,1,14,31,34,37,31,1,NA,4
5,2016,41,1,14,31,34,37,12,1,1,4
5,2016,41,1,14,31,34,33,31,1,1,4
5,2016,41,1,14,31,34,33,31,1,0,4
5,2016,41,1,14,31,34,37,31,1,0,4
5,2016,41,1,14,31,11,12,12,1,1,4
5,2016,41,1,14,31,34,37,31,1,0,4
5,2016,41,1,14,31,34,37,31,1,1,4
5,2016,41,1,14,31,34,37,31,1,0,4
5,2016,41,1,14,31,34,37,31,1,0,4
5,2016,41,1,12,31,34,37,31,1,0,4
6,2016,41,2,41,31,23,21,12,1,0,4
6,2016,41,2,41,31,23,21,12,1,0,4
6,2016,41,2,31,31,23,21,12,1,1,4
6,2016,41,2,31,31,32,21,12,1,1,4
6,2016,41,2,41,31,34,21,12,1,0,4
6,2016,41,2,32,31,11,21,12,1,0,4
6,2016,41,2,32,31,23,21,12,1,0,4
6,2016,41,2,31,31,23,21,12,1,0,4
6,2016,41,2,31,31,23,21,12,1,0,4
6,2016,41,2,31,31,23,21,12,2,0,4
6,2016,41,2,31,31,23,21,12,2,0,4
6,2016,41,2,31,31,23,21,12,2,0,4
6,2016,41,2,32,31,11,21,12,0,0,4
6,2016,41,2,32,31,11,21,12,0,0,4
6,2016,41,2,32,31,11,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,43,31,34,21,12,1,0,4
6,2016,41,2,43,31,11,21,12,3,0,4
6,2016,41,2,43,31,11,21,12,3,0,4
6,2016,41,2,32,31,23,21,12,1,0,4
6,2016,41,2,32,31,23,21,12,1,0,4
6,2016,41,2,32,31,23,21,12,1,1,4
6,2016,41,2,43,31,11,21,12,1,0,4
6,2016,41,2,32,31,34,21,12,1,0,4
6,2016,41,2,32,31,34,21,12,1,0,4
6,2016,41,2,32,31,23,21,12,1,0,4
6,2016,41,2,32,31,23,21,12,1,0,4
6,2016,41,2,32,31,23,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,1,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,1,4
6,2016,41,2,42,31,34,21,12,1,0,4
6,2016,41,2,42,31,34,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,1,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,42,31,11,21,12,NA,0,4
6,2016,41,2,43,31,23,21,12,1,0,4
6,2016,41,2,43,31,23,21,12,1,0,4
6,2016,41,2,42,31,23,21,12,1,0,4
6,2016,41,2,43,31,11,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,43,31,23,12,12,1,0,4
6,2016,41,2,43,31,23,12,12,1,1,4
6,2016,41,2,42,31,11,12,12,1,0,4
6,2016,41,2,42,31,11,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,31,11,12,12,1,0,4
6,2016,41,2,43,31,23,12,12,1,1,4
5,2016,41,1,14,31,23,12,12,1,0,4
5,2016,41,1,14,31,34,33,31,1,0,4
5,2016,41,1,14,22,34,33,32,1,0,4
5,2016,41,1,14,31,34,33,31,1,0,4
5,2016,41,1,14,31,11,21,31,1,0,4
5,2016,41,1,14,31,34,37,12,1,0,4
5,2016,41,1,11,22,34,34,31,1,0,4
5,2016,41,1,11,23,34,33,31,1,0,4
6,2016,41,2,31,31,11,12,12,1,0,4
6,2016,41,2,42,31,11,12,12,1,0,4
6,2016,41,2,32,23,23,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,42,23,23,12,12,1,0,4
6,2016,41,2,42,31,23,12,12,1,0,4
6,2016,41,2,43,22,23,12,22,1,1,4
6,2016,41,2,43,22,23,12,22,1,0,4
6,2016,41,2,32,31,23,12,12,1,0,4
6,2016,41,2,43,22,23,12,22,1,0,4
6,2016,41,2,43,31,23,12,12,1,1,4
5,2016,41,2,32,31,11,12,12,1,0,4
5,2016,41,2,32,31,11,12,12,1,0,4
5,2016,41,2,32,31,11,21,12,1,0,4
5,2016,41,2,32,31,11,21,12,1,0,4
5,2016,41,2,31,31,23,21,12,1,1,4
5,2016,41,2,31,31,34,21,12,1,0,4
5,2016,41,2,31,31,11,26,12,1,1,4
5,2016,41,2,31,31,11,26,12,1,0,4
5,2016,41,2,31,31,34,21,31,1,0,4
5,2016,41,2,32,22,34,31,31,1,0,4
5,2016,41,2,32,22,34,31,31,1,0,4
5,2016,41,2,32,12,34,31,31,1,0,4
5,2016,41,2,32,12,23,33,12,1,0,4
6,2016,41,2,32,31,11,13,12,1,0,4
6,2016,41,2,43,31,11,13,12,1,1,4
6,2016,41,2,43,31,11,13,12,1,0,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,32,31,11,13,12,1,0,4
6,2016,41,2,32,31,11,13,12,1,0,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,42,31,11,12,12,1,0,4
6,2016,41,2,42,31,11,12,12,1,0,4
6,2016,41,2,32,31,23,12,12,1,0,4
6,2016,41,2,32,31,23,12,12,1,0,4
6,2016,41,2,32,31,11,12,12,1,1,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,31,31,11,12,12,1,0,4
6,2016,41,2,31,31,11,12,12,1,1,4
6,2016,41,2,31,31,96,12,12,NA,1,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,42,31,11,12,12,1,0,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,31,31,96,12,12,1,0,4
6,2016,41,2,43,31,11,12,12,1,0,4
6,2016,41,2,32,31,11,12,12,0,1,4
6,2016,41,2,14,31,11,12,12,1,0,4
6,2016,41,2,14,31,23,12,12,1,1,4
6,2016,41,2,14,31,23,12,12,1,0,4
6,2016,41,2,14,31,23,12,12,1,0,4
6,2016,41,2,14,31,34,12,12,1,0,4
6,2016,41,2,14,31,11,12,12,1,0,4
6,2016,41,2,14,31,11,12,12,1,0,4
6,2016,41,2,14,23,11,12,12,1,0,4
6,2016,41,2,14,31,34,37,31,1,0,4
6,2016,41,2,14,31,34,12,12,1,0,4
6,2016,41,2,14,31,34,12,12,1,0,4
6,2016,41,2,14,22,23,31,31,1,0,4
6,2016,41,2,14,22,34,37,31,1,0,4
6,2016,41,2,31,31,23,12,12,1,0,4
6,2016,41,2,31,31,23,12,12,1,0,4
6,2016,41,2,31,31,34,12,12,1,0,4
6,2016,41,2,31,31,34,12,12,1,0,4
6,2016,41,2,31,31,23,12,12,1,0,4
6,2016,41,2,43,22,23,12,12,1,0,4
6,2016,41,2,43,31,23,12,12,1,0,4
6,2016,41,2,43,31,23,12,12,1,1,4
6,2016,41,2,42,23,23,21,12,1,0,4
6,2016,41,2,31,31,34,12,31,1,0,4
6,2016,41,2,31,31,34,12,31,1,0,4
6,2016,41,2,32,31,11,12,12,1,0,4
6,2016,41,2,43,31,11,21,12,1,0,4
6,2016,41,2,42,23,23,12,12,0,0,4
5,2016,42,2,31,31,11,21,12,1,0,4
5,2016,42,2,31,23,11,21,12,1,0,4
5,2016,42,2,31,23,11,21,12,1,0,4
5,2016,42,2,31,23,11,21,12,1,0,4
5,2016,42,2,31,23,11,21,12,1,0,4
5,2016,42,2,32,22,23,21,12,1,0,4
5,2016,42,2,31,22,23,33,12,1,0,4
5,2016,42,2,31,23,34,21,12,1,0,4
5,2016,42,2,31,23,11,21,12,1,0,4
5,2016,42,2,32,31,23,21,12,1,0,4
5,2016,42,2,31,31,34,21,12,1,0,4
5,2016,42,2,31,31,23,21,12,1,0,4
5,2016,42,2,32,22,23,33,12,1,1,4
5,2016,42,2,32,22,23,33,12,1,1,4
5,2016,42,2,42,31,23,21,12,1,0,4
5,2016,42,2,42,31,23,21,12,1,0,4
5,2016,42,2,42,23,11,12,12,1,0,4
5,2016,42,2,32,31,11,21,12,1,0,4
5,2016,42,2,32,31,11,21,12,1,0,4
5,2016,42,2,42,31,11,13,12,NA,0,4
5,2016,42,2,42,31,23,21,12,1,0,4
5,2016,42,2,42,31,23,21,12,1,0,4
5,2016,42,2,42,31,23,21,12,1,0,4
5,2016,42,2,42,31,23,21,12,1,0,4
5,2016,42,2,42,31,23,21,12,1,0,4
5,2016,42,2,42,31,23,33,12,1,0,4
6,2016,42,1,11,23,34,31,31,1,0,4
6,2016,42,1,14,23,34,31,31,1,0,4
6,2016,42,1,12,22,34,31,31,1,0,4
6,2016,42,1,12,23,34,31,31,1,0,4
6,2016,42,1,14,22,34,33,31,3,0,4
6,2016,42,1,12,22,34,33,31,1,0,4
6,2016,42,1,11,23,33,31,35,3,0,4
6,2016,42,1,11,23,33,31,35,3,0,4
6,2016,42,1,11,23,34,33,31,1,0,4
6,2016,42,1,11,23,34,33,31,1,0,4
6,2016,42,1,13,23,32,31,31,1,1,4
6,2016,42,1,12,22,34,31,31,1,0,4
6,2016,42,2,14,23,34,33,31,1,0,4
6,2016,42,2,14,23,11,13,12,NA,0,4
6,2016,42,2,14,23,11,13,31,3,1,4
6,2016,42,2,32,23,11,13,23,1,0,4
6,2016,42,2,11,23,11,13,22,1,0,4
6,2016,42,2,11,23,11,13,23,1,0,4
6,2016,42,2,14,23,11,21,12,1,0,4
6,2016,42,2,14,22,11,33,12,1,0,4
6,2016,42,2,14,22,11,33,12,1,0,4
6,2016,42,2,14,23,11,13,12,1,0,4
6,2016,42,2,31,22,34,33,31,1,0,4
6,2016,42,2,14,22,11,13,12,1,0,4
6,2016,42,2,32,23,11,13,12,1,0,4
6,2016,42,2,32,23,11,13,12,1,0,4
6,2016,42,2,43,23,11,21,12,1,0,4
6,2016,42,2,32,31,23,13,12,1,0,4
6,2016,42,2,32,31,23,13,12,1,0,4
6,2016,42,2,31,31,11,13,22,1,0,4
6,2016,42,2,31,31,11,13,22,1,0,4
6,2016,42,2,31,23,11,13,22,1,0,4
6,2016,42,2,31,23,11,13,22,1,0,4
6,2016,42,2,31,23,11,13,22,1,0,4
6,2016,42,2,31,23,11,13,22,1,0,4
6,2016,42,2,43,31,11,31,12,NA,0,4
6,2016,42,2,43,31,11,12,12,1,0,4
6,2016,42,2,43,23,11,13,12,1,0,4
6,2016,42,2,43,23,11,13,12,1,1,4
6,2016,42,2,43,31,11,13,12,1,0,4
6,2016,42,2,43,31,11,13,12,1,0,4
6,2016,42,2,43,31,11,13,12,1,0,4
6,2016,42,2,43,31,11,21,12,1,0,4
6,2016,42,2,43,22,11,13,12,1,0,4
6,2016,42,2,43,22,11,13,12,1,0,4
6,2016,42,2,43,22,11,13,12,1,0,4
6,2016,42,2,43,22,11,12,12,1,0,4
6,2016,42,2,43,22,11,13,12,1,1,4
6,2016,42,2,43,22,11,13,12,1,0,4
6,2016,42,2,43,22,11,13,12,1,0,4
6,2016,42,2,43,22,11,13,12,2,1,4
6,2016,42,2,43,22,11,13,12,2,0,4
6,2016,42,2,43,31,11,13,12,1,0,4
6,2016,42,2,43,31,11,13,12,1,0,4
6,2016,42,2,43,31,34,33,31,1,0,4
6,2016,42,2,43,31,11,33,12,1,0,4
6,2016,42,2,43,31,11,33,31,1,1,4
6,2016,42,2,43,23,11,33,31,3,1,4
6,2016,42,2,43,23,11,33,31,3,0,4
6,2016,42,2,43,31,11,33,12,1,0,4
6,2016,42,2,43,23,11,13,12,1,0,4
6,2016,42,2,43,23,11,13,12,1,0,4
6,2016,42,2,43,23,23,13,12,1,1,4
6,2016,42,2,43,23,23,13,12,2,0,4
6,2016,42,2,43,23,23,13,12,2,0,4
6,2016,42,2,43,31,23,13,12,1,1,4
6,2016,42,2,43,23,23,33,31,NA,0,4
6,2016,42,2,43,23,11,33,31,1,0,4
6,2016,42,2,43,23,34,32,31,1,0,4
6,2016,42,2,43,23,11,33,31,1,0,4
6,2016,42,2,43,23,34,33,31,1,0,4
6,2016,42,2,31,23,11,33,22,1,0,4
6,2016,42,2,43,31,34,33,31,1,0,4
6,2016,42,2,43,31,34,33,31,1,0,4
6,2016,42,2,42,23,11,13,12,1,0,4
6,2016,42,2,42,23,11,13,12,1,0,4
6,2016,42,2,42,23,11,12,12,1,0,4
6,2016,42,2,42,23,11,13,12,1,0,4
6,2016,42,2,42,23,11,13,12,1,0,4
6,2016,42,2,42,23,11,13,12,1,0,4
6,2016,42,2,32,23,34,12,31,1,1,4
6,2016,42,2,32,31,34,12,12,1,0,4
6,2016,42,2,21,23,11,13,12,1,0,4
6,2016,42,2,21,23,11,13,12,1,0,4
6,2016,42,2,21,23,11,13,12,1,1,4
6,2016,42,2,21,23,34,13,31,1,0,4
6,2016,42,2,32,23,34,31,35,1,0,4
6,2016,42,2,21,23,11,13,12,1,1,4
6,2016,42,2,21,23,11,13,12,1,0,4
6,2016,42,2,42,31,21,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,31,1,0,4
6,2016,42,2,42,31,11,13,31,1,0,4
6,2016,42,2,42,31,21,12,12,1,0,4
6,2016,42,2,42,31,22,12,31,NA,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,11,13,12,1,0,4
6,2016,42,2,42,31,11,13,12,1,0,4
6,2016,42,2,42,31,11,13,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,3,0,4
6,2016,42,2,42,31,22,12,12,3,0,4
6,2016,42,2,42,31,11,13,12,1,0,4
6,2016,42,2,42,31,21,12,12,1,0,4
6,2016,42,2,42,31,21,12,12,1,1,4
6,2016,42,2,42,31,96,12,96,1,0,4
6,2016,42,2,42,31,96,12,96,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,22,12,12,1,0,4
6,2016,42,2,42,31,21,12,12,1,0,4
6,2016,42,2,42,31,21,12,12,1,1,4
5,2016,42,2,42,22,11,13,12,1,0,4
5,2016,42,2,42,22,11,13,12,1,0,4
5,2016,42,2,43,23,11,21,12,0,1,4
5,2016,42,2,32,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,31,1,0,4
5,2016,42,2,31,22,11,13,12,1,0,4
5,2016,42,2,31,22,11,13,12,1,0,4
5,2016,42,2,42,23,34,13,31,1,0,4
5,2016,42,2,32,22,11,13,12,1,1,4
5,2016,42,2,32,22,11,13,12,NA,0,4
5,2016,42,2,32,22,11,13,12,1,1,4
5,2016,42,2,31,23,11,13,22,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,NA,0,4
5,2016,42,2,32,22,11,13,12,3,0,4
5,2016,42,2,42,22,11,13,12,3,0,4
5,2016,42,2,42,22,11,13,12,3,0,4
5,2016,42,2,43,23,11,13,12,1,0,4
5,2016,42,2,43,31,11,33,31,1,0,4
5,2016,42,2,43,31,11,33,31,1,0,4
5,2016,42,2,43,31,11,33,31,1,0,4
5,2016,42,2,43,31,11,13,22,1,1,4
5,2016,42,2,43,23,23,13,22,1,0,4
5,2016,42,2,43,23,23,13,22,1,0,4
5,2016,42,2,43,31,11,13,12,1,1,4
5,2016,42,2,43,23,11,13,12,1,0,4
5,2016,42,2,43,31,11,13,22,1,0,4
5,2016,42,2,43,31,11,13,12,3,0,4
5,2016,42,2,43,31,34,33,31,1,0,4
5,2016,42,2,43,31,34,33,31,1,0,4
5,2016,42,2,43,23,11,13,22,1,0,4
5,2016,42,2,43,23,11,13,22,1,0,4
5,2016,42,2,43,23,11,13,22,NA,0,4
5,2016,42,2,43,23,11,13,31,1,0,4
5,2016,42,2,43,23,34,33,31,1,0,4
5,2016,42,2,43,23,23,13,12,1,0,4
5,2016,42,2,43,23,11,13,22,1,0,4
5,2016,42,2,43,23,11,21,12,1,0,4
5,2016,42,2,43,23,34,31,31,1,1,4
5,2016,42,2,43,23,11,13,22,1,0,4
5,2016,42,2,43,23,11,21,12,1,0,4
5,2016,42,2,43,23,11,21,12,1,0,4
5,2016,42,2,43,23,11,13,31,0,0,4
5,2016,42,2,43,22,34,32,35,1,1,4
5,2016,42,2,43,23,11,13,22,1,0,4
5,2016,42,2,43,23,23,12,12,1,1,4
5,2016,42,2,42,22,11,13,12,1,1,4
5,2016,42,2,43,23,34,21,12,1,0,4
5,2016,42,2,43,23,11,13,12,1,0,4
5,2016,42,2,31,23,11,13,22,1,0,4
5,2016,42,2,43,23,11,12,12,1,0,4
5,2016,42,2,43,23,34,33,31,1,0,4
5,2016,42,2,43,23,34,13,31,1,0,4
5,2016,42,2,43,22,11,13,12,1,1,4
5,2016,42,2,31,23,34,33,31,1,0,4
5,2016,42,2,43,23,11,13,12,1,0,4
5,2016,42,1,14,22,34,33,31,1,1,4
5,2016,42,1,14,23,34,13,12,1,0,4
5,2016,42,1,14,23,34,13,12,1,0,4
5,2016,42,1,31,22,11,13,12,1,0,4
5,2016,42,1,12,42,34,31,31,1,1,4
5,2016,42,1,14,23,34,13,31,1,1,4
5,2016,42,1,31,22,33,13,31,1,0,4
5,2016,42,1,14,22,34,31,31,1,0,4
5,2016,42,1,14,22,34,31,31,1,0,4
5,2016,42,1,31,31,23,13,12,1,0,4
5,2016,42,1,32,23,34,13,31,1,1,4
5,2016,42,1,32,42,11,33,12,1,0,4
5,2016,42,1,32,42,11,33,12,1,0,4
5,2016,42,1,31,23,11,13,12,1,0,4
5,2016,42,1,41,42,34,33,31,1,1,4
5,2016,42,1,31,22,11,13,31,1,0,4
5,2016,42,1,14,22,34,13,12,1,1,4
5,2016,42,2,42,23,11,13,31,1,0,4
5,2016,42,2,42,31,11,13,12,1,0,4
5,2016,42,2,42,31,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,31,23,13,31,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,33,12,1,0,4
5,2016,42,2,42,23,11,13,12,NA,0,4
5,2016,42,2,42,31,23,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
5,2016,42,2,42,23,11,13,12,1,0,4
